osmid,y,x,street_count,highway,geometry
258597177,23.1083943,-82.3921877,4,traffic_signals,POINT (-82.39218769999999 23.1083943)
258597181,23.1136173,-82.3898103,4,,POINT (-82.38981029999999 23.1136173)
258597182,23.1149405,-82.389354,4,traffic_signals,POINT (-82.389354 23.1149405)
258597184,23.1178456,-82.3884119,3,,POINT (-82.38841189999999 23.1178456)
258597194,23.1220252,-82.3886203,3,,POINT (-82.3886203 23.1220252)
258597198,23.1257313,-82.3869397,4,,POINT (-82.3869397 23.1257313)
258597200,23.1271498,-82.3861988,4,,POINT (-82.3861988 23.1271498)
258597206,23.1320795,-82.3700599,3,,POINT (-82.3700599 23.1320795)
258597208,23.1319903,-82.3696762,6,traffic_signals,POINT (-82.3696762 23.1319903)
258597211,23.1318448,-82.3703165,4,,POINT (-82.3703165 23.1318448)
258597213,23.1314864,-82.3733122,4,,POINT (-82.3733122 23.1314864)
258597216,23.1309173,-82.3783067,3,,POINT (-82.3783067 23.1309173)
258597228,23.1456597,-82.3578681,3,,POINT (-82.3578681 23.1456597)
258597232,23.1442391,-82.3555875,3,,POINT (-82.3555875 23.1442391)
258597237,23.1439884,-82.3564489,3,motorway_junction,POINT (-82.3564489 23.1439884)
258597243,23.144437,-82.3545007,3,,POINT (-82.3545007 23.144437)
258597245,23.1447369,-82.3540979,3,motorway_junction,POINT (-82.3540979 23.1447369)
258597248,23.1455548,-82.3568002,3,,POINT (-82.3568002 23.1455548)
258597273,23.1437849,-82.355729,4,,POINT (-82.355729 23.1437849)
258597287,23.1438894,-82.3549152,3,,POINT (-82.35491519999999 23.1438894)
258597297,23.1457395,-82.3586217,3,crossing,POINT (-82.3586217 23.1457395)
258597311,23.1442663,-82.3533767,3,,POINT (-82.3533767 23.1442663)
258597323,23.1326531,-82.3600209,4,,POINT (-82.36002089999999 23.1326531)
258597324,23.1325139,-82.3600008,4,,POINT (-82.36000079999999 23.1325139)
258597326,23.1321077,-82.3685119,4,,POINT (-82.3685119 23.1321077)
258597332,23.1353958,-82.3586455,4,,POINT (-82.35864549999999 23.1353958)
258597337,23.1373021,-82.3591934,3,,POINT (-82.3591934 23.1373021)
258610138,23.1286384,-82.3526835,3,,POINT (-82.3526835 23.1286384)
258610186,23.1234798,-82.3591783,3,,POINT (-82.3591783 23.1234798)
258610188,23.1239577,-82.3584998,3,,POINT (-82.3584998 23.1239577)
258610201,23.1452226,-82.2851931,3,motorway_junction,POINT (-82.2851931 23.1452226)
258610207,23.1415119,-82.3029652,3,,POINT (-82.3029652 23.1415119)
258610208,23.1385274,-82.3060436,3,,POINT (-82.3060436 23.1385274)
258610213,23.1215832,-82.3221522,4,,POINT (-82.3221522 23.1215832)
258610214,23.1203853,-82.3232195,3,,POINT (-82.32321949999999 23.1203853)
258610223,23.1087911,-82.3329341,3,traffic_signals,POINT (-82.3329341 23.1087911)
258610264,23.1138366,-82.3585514,3,,POINT (-82.3585514 23.1138366)
258610277,23.1135342,-82.3668928,4,,POINT (-82.3668928 23.1135342)
258610287,23.1036799,-82.3774647,3,,POINT (-82.3774647 23.1036799)
258610297,23.1026589,-82.3813502,4,,POINT (-82.3813502 23.1026589)
258610315,23.102731,-82.3896037,3,,POINT (-82.3896037 23.102731)
258610317,23.1024696,-82.3903925,3,,POINT (-82.3903925 23.1024696)
258610330,23.1160089,-82.325852,3,,POINT (-82.325852 23.1160089)
258610336,23.1158831,-82.3255993,3,,POINT (-82.32559929999999 23.1158831)
258610442,23.1446495,-82.2865037,3,motorway_junction,POINT (-82.2865037 23.1446495)
258610444,23.1440356,-82.2853893,3,,POINT (-82.28538930000001 23.1440356)
258610450,23.143466,-82.2841639,3,motorway_junction,POINT (-82.2841639 23.143466)
258610466,23.1451003,-82.284562,3,,POINT (-82.28456199999999 23.1451003)
258610485,23.0751912,-82.2716162,3,,POINT (-82.2716162 23.0751912)
258610487,23.076045,-82.2724584,3,,POINT (-82.2724584 23.076045)
258610491,23.0731615,-82.2733382,3,,POINT (-82.2733382 23.0731615)
258610496,23.0749457,-82.2722976,3,,POINT (-82.2722976 23.0749457)
258610504,23.0767334,-82.2716806,3,,POINT (-82.2716806 23.0767334)
258610526,23.0782349,-82.2707847,3,,POINT (-82.27078469999999 23.0782349)
258610546,23.0778535,-82.2741523,3,,POINT (-82.2741523 23.0778535)
258610578,23.0763954,-82.2716135,3,,POINT (-82.2716135 23.0763954)
258610635,23.0734439,-82.2699624,3,,POINT (-82.2699624 23.0734439)
258610640,23.0787373,-82.2707527,3,motorway_junction,POINT (-82.2707527 23.0787373)
258610665,23.0751213,-82.2724355,3,motorway_junction,POINT (-82.2724355 23.0751213)
258610704,23.1093017,-82.3308046,3,traffic_signals,POINT (-82.33080459999999 23.1093017)
258610713,23.1051328,-82.3270693,4,,POINT (-82.32706930000001 23.1051328)
258610717,23.1034562,-82.3255783,3,,POINT (-82.3255783 23.1034562)
258610729,23.1027913,-82.3251071,4,,POINT (-82.3251071 23.1027913)
258610734,23.1014846,-82.3268067,4,,POINT (-82.32680670000001 23.1014846)
258610738,23.0983813,-82.3290628,4,,POINT (-82.3290628 23.0983813)
258610742,23.097914,-82.3285239,3,,POINT (-82.32852389999999 23.097914)
258610746,23.0991448,-82.3299497,4,,POINT (-82.3299497 23.0991448)
258610770,23.1004228,-82.3322271,3,,POINT (-82.3322271 23.1004228)
258610774,23.1006878,-82.3329178,3,,POINT (-82.3329178 23.1006878)
258610782,23.1011512,-82.3334206,4,,POINT (-82.3334206 23.1011512)
258610785,23.1020585,-82.3349017,4,,POINT (-82.3349017 23.1020585)
258610788,23.1024406,-82.335652,4,,POINT (-82.335652 23.1024406)
258610801,23.1025528,-82.3377627,4,,POINT (-82.3377627 23.1025528)
258610810,23.1235501,-82.3787099,4,,POINT (-82.3787099 23.1235501)
258610819,23.1234756,-82.3741344,4,traffic_signals,POINT (-82.3741344 23.1234756)
258610827,23.1240169,-82.3664735,4,traffic_signals,POINT (-82.3664735 23.1240169)
258610831,23.1239154,-82.3653271,4,,POINT (-82.3653271 23.1239154)
258610835,23.1240133,-82.3625989,4,,POINT (-82.36259889999999 23.1240133)
258610846,23.1234775,-82.3614307,3,,POINT (-82.3614307 23.1234775)
258610852,23.1235401,-82.3606849,3,,POINT (-82.3606849 23.1235401)
258610854,23.1237774,-82.3604183,3,,POINT (-82.36041830000001 23.1237774)
258610857,23.1243614,-82.3601263,3,,POINT (-82.3601263 23.1243614)
258610863,23.1252966,-82.3599749,4,,POINT (-82.3599749 23.1252966)
258610866,23.1239879,-82.3598171,3,,POINT (-82.3598171 23.1239879)
258610877,23.1170353,-82.3651672,3,,POINT (-82.3651672 23.1170353)
258610889,23.1177992,-82.3650364,4,,POINT (-82.36503639999999 23.1177992)
258610892,23.1245818,-82.3652907,3,,POINT (-82.3652907 23.1245818)
258610894,23.11839,-82.3650367,4,,POINT (-82.3650367 23.11839)
258610903,23.1239161,-82.3651937,4,traffic_signals,POINT (-82.36519370000001 23.1239161)
258610906,23.1243334,-82.3652093,4,traffic_signals,POINT (-82.3652093 23.1243334)
258610907,23.1239267,-82.3647797,3,,POINT (-82.3647797 23.1239267)
258610908,23.1282169,-82.3691964,5,,POINT (-82.36919640000001 23.1282169)
258610909,23.124884,-82.3658883,4,traffic_signals,POINT (-82.36588829999999 23.124884)
258610913,23.126477,-82.3646035,4,,POINT (-82.3646035 23.126477)
258610915,23.1230039,-82.3666093,4,traffic_signals,POINT (-82.36660929999999 23.1230039)
258610920,23.1187853,-82.3689131,4,,POINT (-82.3689131 23.1187853)
258610923,23.1158241,-82.3735724,4,traffic_signals,POINT (-82.3735724 23.1158241)
258610924,23.115412,-82.37496,3,,POINT (-82.37496 23.115412)
258610927,23.1125342,-82.3804524,4,,POINT (-82.3804524 23.1125342)
258610928,23.1114328,-82.3814223,4,,POINT (-82.3814223 23.1114328)
258610932,23.1079382,-82.3850457,4,,POINT (-82.38504570000001 23.1079382)
258610936,23.1088985,-82.3885144,4,,POINT (-82.38851440000001 23.1088985)
258610941,23.1069698,-82.3944826,3,,POINT (-82.3944826 23.1069698)
258610944,23.1059603,-82.3960662,4,traffic_signals,POINT (-82.39606620000001 23.1059603)
258610945,23.1045844,-82.3985515,3,,POINT (-82.3985515 23.1045844)
258610949,23.1418837,-82.3561647,3,,POINT (-82.35616469999999 23.1418837)
258610951,23.1433852,-82.3558802,3,,POINT (-82.3558802 23.1433852)
258610952,23.1438264,-82.3566097,3,,POINT (-82.35660970000001 23.1438264)
258610953,23.1430401,-82.356884,3,,POINT (-82.35688399999999 23.1430401)
258610955,23.1378949,-82.363449,4,traffic_signals,POINT (-82.363449 23.1378949)
258610958,23.1281718,-82.3573619,3,,POINT (-82.3573619 23.1281718)
258610959,23.1245379,-82.3650105,4,,POINT (-82.3650105 23.1245379)
258610960,23.131912,-82.3581166,4,,POINT (-82.3581166 23.131912)
258610961,23.1312993,-82.3593081,4,,POINT (-82.35930810000001 23.1312993)
258610962,23.1306411,-82.3604673,4,,POINT (-82.3604673 23.1306411)
258610963,23.1294891,-82.3615581,4,,POINT (-82.3615581 23.1294891)
258610964,23.127756,-82.3631127,4,,POINT (-82.3631127 23.127756)
258610965,23.127295,-82.363502,4,,POINT (-82.363502 23.127295)
258610967,23.1255219,-82.3647806,4,,POINT (-82.3647806 23.1255219)
258610970,23.1287701,-82.3577159,4,,POINT (-82.3577159 23.1287701)
258610971,23.1340223,-82.3566422,4,,POINT (-82.3566422 23.1340223)
258610973,23.1301538,-82.355256,3,,POINT (-82.355256 23.1301538)
258610977,23.1376291,-82.3668977,4,,POINT (-82.3668977 23.1376291)
258610978,23.1374894,-82.3703374,4,traffic_signals,POINT (-82.3703374 23.1374894)
258610979,23.1371655,-82.3783759,4,traffic_signals,POINT (-82.37837589999999 23.1371655)
258610984,23.1425204,-82.3759268,4,,POINT (-82.3759268 23.1425204)
258610985,23.1430593,-82.3771186,4,,POINT (-82.3771186 23.1430593)
258610988,23.1446789,-82.3817521,4,,POINT (-82.3817521 23.1446789)
258610991,23.1436262,-82.3781738,4,,POINT (-82.3781738 23.1436262)
258610993,23.1433605,-82.3777201,3,,POINT (-82.3777201 23.1433605)
258610997,23.1449488,-82.3910901,4,,POINT (-82.3910901 23.1449488)
258611003,23.1359573,-82.4030847,4,,POINT (-82.40308469999999 23.1359573)
258611004,23.1251408,-82.3802286,3,traffic_signals,POINT (-82.3802286 23.1251408)
258611006,23.1140466,-82.3861923,4,traffic_signals,POINT (-82.3861923 23.1140466)
258611007,23.1133242,-82.3865883,3,,POINT (-82.3865883 23.1133242)
258611008,23.1113123,-82.3893939,3,,POINT (-82.3893939 23.1113123)
258611009,23.1111311,-82.3894341,3,,POINT (-82.3894341 23.1111311)
258611010,23.1087208,-82.3896356,4,traffic_signals,POINT (-82.38963560000001 23.1087208)
258611013,23.1109904,-82.3817132,4,,POINT (-82.38171319999999 23.1109904)
258611014,23.1122833,-82.3839539,4,,POINT (-82.38395389999999 23.1122833)
258669832,23.1039977,-82.3948015,3,,POINT (-82.3948015 23.1039977)
258669941,23.0777488,-82.4246238,3,,POINT (-82.42462380000001 23.0777488)
258669943,23.0762378,-82.4261338,3,,POINT (-82.4261338 23.0762378)
258669967,23.0942143,-82.4226977,3,,POINT (-82.4226977 23.0942143)
258669969,23.0936887,-82.4227802,3,,POINT (-82.42278020000001 23.0936887)
258669971,23.0945254,-82.4226455,3,,POINT (-82.4226455 23.0945254)
258669981,23.0852649,-82.4317839,3,,POINT (-82.4317839 23.0852649)
258669990,23.083733,-82.4352371,3,,POINT (-82.43523709999999 23.083733)
258669993,23.0840631,-82.4358325,3,,POINT (-82.4358325 23.0840631)
258669995,23.0842677,-82.4360019,3,,POINT (-82.43600189999999 23.0842677)
258670003,23.0852369,-82.4379959,3,traffic_signals,POINT (-82.4379959 23.0852369)
258670005,23.0846009,-82.4388824,3,,POINT (-82.4388824 23.0846009)
258670015,23.0819902,-82.4420091,3,,POINT (-82.44200910000001 23.0819902)
258670025,23.0795868,-82.4482367,4,,POINT (-82.4482367 23.0795868)
258670040,23.0759788,-82.4573086,4,,POINT (-82.4573086 23.0759788)
258670044,23.0756394,-82.4571164,3,,POINT (-82.4571164 23.0756394)
258670046,23.0756412,-82.4569676,3,,POINT (-82.4569676 23.0756412)
258670048,23.0758698,-82.4565284,3,,POINT (-82.4565284 23.0758698)
258670050,23.0761332,-82.4565752,4,,POINT (-82.4565752 23.0761332)
258670055,23.0981422,-82.4507985,4,,POINT (-82.4507985 23.0981422)
258670057,23.0979508,-82.4507954,3,,POINT (-82.4507954 23.0979508)
258670059,23.0978653,-82.4507664,3,,POINT (-82.45076640000001 23.0978653)
258670061,23.0977448,-82.4505649,3,,POINT (-82.4505649 23.0977448)
258670063,23.0977603,-82.4504089,3,,POINT (-82.4504089 23.0977603)
258670077,23.0976384,-82.4508062,3,,POINT (-82.4508062 23.0976384)
258670079,23.09316,-82.4539429,3,,POINT (-82.4539429 23.09316)
258670081,23.0933213,-82.4538228,3,,POINT (-82.4538228 23.0933213)
258670083,23.0932721,-82.4540548,3,,POINT (-82.45405479999999 23.0932721)
258670100,23.0926739,-82.4546516,3,,POINT (-82.45465160000001 23.0926739)
258670102,23.0926537,-82.4544508,3,,POINT (-82.4544508 23.0926537)
258670104,23.0927985,-82.4540771,4,,POINT (-82.45407710000001 23.0927985)
258670106,23.0933245,-82.4542334,3,,POINT (-82.45423340000001 23.0933245)
258670110,23.0929853,-82.4547681,3,,POINT (-82.4547681 23.0929853)
258670112,23.0929928,-82.4539288,3,,POINT (-82.4539288 23.0929928)
258670156,23.0943819,-82.4529263,3,,POINT (-82.4529263 23.0943819)
258670180,23.0813338,-82.4435683,4,,POINT (-82.4435683 23.0813338)
258670187,23.0792922,-82.4451128,3,,POINT (-82.4451128 23.0792922)
258670195,23.0805182,-82.4438615,4,,POINT (-82.4438615 23.0805182)
258670198,23.0809782,-82.4435054,3,,POINT (-82.44350540000001 23.0809782)
258670202,23.0818135,-82.4421958,3,,POINT (-82.44219579999999 23.0818135)
258670209,23.0778715,-82.4464163,3,,POINT (-82.4464163 23.0778715)
258670277,23.0830557,-82.4527334,3,,POINT (-82.4527334 23.0830557)
258670289,23.0829526,-82.4508325,4,,POINT (-82.4508325 23.0829526)
258670296,23.0828944,-82.4494545,3,,POINT (-82.4494545 23.0828944)
258670299,23.0824256,-82.4482014,3,,POINT (-82.4482014 23.0824256)
258670313,23.0804238,-82.4464589,4,traffic_signals,POINT (-82.4464589 23.0804238)
258670325,23.0791058,-82.4452742,4,traffic_signals,POINT (-82.4452742 23.0791058)
258670347,23.0789913,-82.4404988,3,,POINT (-82.4404988 23.0789913)
258670373,23.0792315,-82.4451691,4,traffic_signals,POINT (-82.4451691 23.0792315)
258670468,23.0792074,-82.4392997,4,,POINT (-82.43929970000001 23.0792074)
258670476,23.0920511,-82.4577795,4,traffic_signals,POINT (-82.4577795 23.0920511)
258674693,23.0846232,-82.4322949,3,,POINT (-82.4322949 23.0846232)
258674695,23.0848216,-82.4320287,3,,POINT (-82.4320287 23.0848216)
258674699,23.0760441,-82.4562391,3,,POINT (-82.4562391 23.0760441)
258674714,23.0745558,-82.4587719,3,,POINT (-82.4587719 23.0745558)
258674716,23.0747729,-82.4584434,4,,POINT (-82.45844339999999 23.0747729)
258674781,23.0904778,-82.4593585,3,,POINT (-82.45935849999999 23.0904778)
258674799,23.0864005,-82.4607434,4,,POINT (-82.4607434 23.0864005)
258674801,23.0858865,-82.4610369,3,,POINT (-82.4610369 23.0858865)
258722023,23.1452041,-82.3561109,3,,POINT (-82.3561109 23.1452041)
258722240,23.1336567,-82.3504168,4,,POINT (-82.3504168 23.1336567)
258722242,23.1346266,-82.3507325,4,,POINT (-82.35073250000001 23.1346266)
258722343,23.1425684,-82.3536095,3,,POINT (-82.3536095 23.1425684)
258722345,23.1423608,-82.3523568,3,,POINT (-82.3523568 23.1423608)
258722347,23.1410046,-82.3564417,3,,POINT (-82.3564417 23.1410046)
258722349,23.1416566,-82.3540924,4,,POINT (-82.3540924 23.1416566)
258722350,23.1404645,-82.3566917,4,,POINT (-82.3566917 23.1404645)
258722352,23.140891,-82.3546651,4,,POINT (-82.35466510000001 23.140891)
258722354,23.1416227,-82.3522877,1,,POINT (-82.35228770000001 23.1416227)
258722356,23.1392848,-82.35716,3,,POINT (-82.35715999999999 23.1392848)
258722358,23.1399348,-82.3550777,4,,POINT (-82.3550777 23.1399348)
258722371,23.1394352,-82.3548572,4,,POINT (-82.3548572 23.1394352)
258722378,23.1388474,-82.3546187,4,,POINT (-82.3546187 23.1388474)
258722380,23.1396183,-82.3524065,4,,POINT (-82.3524065 23.1396183)
258722382,23.137461,-82.3574328,3,,POINT (-82.3574328 23.137461)
258722384,23.1375632,-82.3570737,3,,POINT (-82.3570737 23.1375632)
258722405,23.1370687,-82.3568618,4,,POINT (-82.3568618 23.1370687)
258722408,23.1382759,-82.3518816,4,,POINT (-82.3518816 23.1382759)
258722410,23.1377166,-82.3541454,4,,POINT (-82.35414539999999 23.1377166)
258722414,23.1361172,-82.3572874,3,,POINT (-82.3572874 23.1361172)
258722421,23.1365133,-82.3558197,2,,POINT (-82.3558197 23.1365133)
258722424,23.1374793,-82.3524028,4,,POINT (-82.35240279999999 23.1374793)
258722426,23.1376771,-82.3516756,4,,POINT (-82.35167559999999 23.1376771)
258722434,23.1370213,-82.3522584,4,,POINT (-82.3522584 23.1370213)
258722438,23.1367061,-82.3537398,4,,POINT (-82.3537398 23.1367061)
258722442,23.1362904,-82.3556078,3,,POINT (-82.3556078 23.1362904)
258722445,23.1365226,-82.3557881,3,,POINT (-82.3557881 23.1365226)
258722450,23.1358131,-82.3556103,3,,POINT (-82.3556103 23.1358131)
258722453,23.1356986,-82.3565475,4,,POINT (-82.3565475 23.1356986)
258722457,23.1359332,-82.3544791,4,,POINT (-82.35447910000001 23.1359332)
258722460,23.1360283,-82.3535695,4,,POINT (-82.35356950000001 23.1360283)
258722462,23.1362167,-82.3520116,3,,POINT (-82.3520116 23.1362167)
258722468,23.1353273,-82.3509718,4,,POINT (-82.3509718 23.1353273)
258722472,23.1351481,-82.3516986,4,,POINT (-82.35169860000001 23.1351481)
258722481,23.1334322,-82.3517296,4,,POINT (-82.3517296 23.1334322)
258722483,23.1332507,-82.352817,4,,POINT (-82.352817 23.1332507)
258722485,23.1325927,-82.3509311,4,,POINT (-82.3509311 23.1325927)
258722487,23.1324946,-82.3516326,4,,POINT (-82.3516326 23.1324946)
258722489,23.1317158,-82.3537175,4,,POINT (-82.3537175 23.1317158)
258722492,23.1319336,-82.3524503,4,,POINT (-82.3524503 23.1319336)
258722495,23.1320426,-82.3515908,4,,POINT (-82.3515908 23.1320426)
258722499,23.1321403,-82.3508096,4,,POINT (-82.35080960000001 23.1321403)
258722503,23.1316655,-82.3507089,4,,POINT (-82.3507089 23.1316655)
258722507,23.1315466,-82.3515027,4,,POINT (-82.3515027 23.1315466)
258722511,23.1314007,-82.3522911,4,,POINT (-82.3522911 23.1314007)
258722514,23.131136,-82.3535695,4,,POINT (-82.35356950000001 23.131136)
258722519,23.1303806,-82.3495105,4,,POINT (-82.34951049999999 23.1303806)
258722523,23.1295726,-82.3530586,4,,POINT (-82.3530586 23.1295726)
258722532,23.1426365,-82.3551615,4,,POINT (-82.35516149999999 23.1426365)
258722617,23.1421077,-82.3551162,4,,POINT (-82.3551162 23.1421077)
258722618,23.1414526,-82.3548688,4,,POINT (-82.35486880000001 23.1414526)
258722619,23.1390888,-82.3538904,4,,POINT (-82.3538904 23.1390888)
258722621,23.1379137,-82.3533918,4,,POINT (-82.3533918 23.1379137)
258722622,23.1372862,-82.3531399,4,,POINT (-82.3531399 23.1372862)
258722623,23.1368677,-82.3529578,4,,POINT (-82.3529578 23.1368677)
258722624,23.1361439,-82.3526696,4,,POINT (-82.3526696 23.1361439)
258722625,23.1350231,-82.3522464,4,,POINT (-82.3522464 23.1350231)
258722626,23.134259,-82.3519456,4,,POINT (-82.35194559999999 23.134259)
258722628,23.129171,-82.3505344,3,,POINT (-82.3505344 23.129171)
258722631,23.1285717,-82.351807,3,,POINT (-82.35180699999999 23.1285717)
258722636,23.1323601,-82.3525642,4,,POINT (-82.3525642 23.1323601)
258722640,23.1370588,-82.3538787,4,,POINT (-82.3538787 23.1370588)
258722643,23.1407023,-82.3553345,4,,POINT (-82.3553345 23.1407023)
258722646,23.1412647,-82.3554952,3,,POINT (-82.35549519999999 23.1412647)
258725948,23.1432108,-82.3547709,3,,POINT (-82.35477090000001 23.1432108)
258725950,23.1411229,-82.3538922,4,,POINT (-82.3538922 23.1411229)
258725951,23.1393562,-82.3531577,4,,POINT (-82.3531577 23.1393562)
258725955,23.1380934,-82.3526185,4,,POINT (-82.35261850000001 23.1380934)
258725962,23.1301248,-82.3494417,3,,POINT (-82.3494417 23.1301248)
258725964,23.1371847,-82.3515355,4,,POINT (-82.3515355 23.1371847)
258725965,23.1406861,-82.352841,4,,POINT (-82.352841 23.1406861)
258725966,23.1413552,-82.3531413,4,,POINT (-82.3531413 23.1413552)
258725968,23.1422315,-82.3526108,3,,POINT (-82.35261079999999 23.1422315)
